bedrooms,community,drive,latitude,longitude,lotDepth,lotFront,parkingSpaces,price,room1,room4,room6,rooms,rooms1square,rooms2square,rooms3square,rooms4square,rooms5square,rooms6square,daysOnMarket,buildingTypeId
5,424,8,43.76665560000001,-79.3297505,103.0,30.0,10,750000.0,11,13,6,7.0,2.289,25.191999999999997,25.0915,11.653,9.4107,9.3613,38,3
7,527,8,43.7631595,-79.7543828,87.07,44.78,15,1049900.0,16,13,20,8.0,13.869000000000002,12.261,18.7392,11.163,10.065,22.2336,60,3
4,617,8,43.4337352,-79.7686242,90.28,25.16,10,815000.0,9,18,2,6.0,17.4,18.112,15.66,23.6,11.339999999999998,11.339999999999998,57,6
5,5,8,43.8168252,-79.2671108,110.0,50.0,10,749000.0,16,18,2,6.0,23.79,8.154,11.565,15.652000000000001,13.432,9.88,65,3
7,74,5,43.7794138,-79.65689870000001,114.86,66.35,15,778000.0,16,13,20,10.0,12.9,11.1,17.150000000000002,7.199999999999998,6.75,17.150000000000002,24,3
6,599,9,43.7386093,-79.31141170000002,107.0,56.5,10,1229000.0,16,18,2,5.0,18.130000000000006,9.625,12.8,13.6,10.8,10.14,41,3
4,383,8,43.8517219,-79.4479517,120.0,35.0,10,998000.0,16,18,2,6.0,22.61,14.72,10.362,15.48,8.32,9.839999999999998,53,3
6,120,8,43.7367891,-79.7517509,110.0,35.0,17,654900.0,16,18,2,6.0,10.4876,11.0148,7.043399999999999,13.4899,11.0148,8.2474,21,3
5,454,8,43.6723044,-79.5015623,100.0,32.5,15,679000.0,13,9,1,6.0,11.122,6.105,16.5075,11.9475,14.9075,10.9755,2,3
6,82,9,43.3724265,-79.8353423,100.0,35.0,10,724900.0,16,18,2,10.0,29.2139,29.2139,16.8032,21.2294,13.165500000000002,7.4715,29,3
6,411,8,43.9159042,-80.096856,78.15,50.03,15,634900.0,16,18,2,11.0,20.8376,8.1104,8.22,11.528999999999998,10.658600000000002,10.004,57,3
4,456,8,43.9189329,-78.93158659999997,110.0,29.53,10,699900.0,13,12,1,7.0,9.302499999999998,9.302499999999998,13.0235,13.9385,17.152,13.668,57,3
5,287,8,43.9171981,-79.4461776,109.51,19.69,2,888000.0,16,18,2,7.0,20.6107,7.306599999999999,7.306599999999999,15.0304,9.302499999999998,7.93,42,6
4,161,5,43.8973318,-79.4244763,134.0,19.95,10,868000.0,16,7,1,10.0,16.830000000000002,16.830000000000002,8.54,9.9,16.56,16.56,41,6
4,556,8,43.6276816,-79.4923929,84.58,15.83,2,1074900.0,16,1,20,7.0,16.5376,11.9214,16.5066,17.046100000000006,15.9744,28.288300000000003,13,6
6,346,8,43.6376201,-79.7195384,108.79,21.0,15,745000.0,16,13,20,8.0,20.6695,20.6695,15.798999999999998,9.179,5.8362,23.856,36,3
7,167,8,43.7260373,-79.5184671,116.17,50.0,15,750000.0,16,18,2,6.0,17.9685,9.5106,10.4247,13.3875,9.8404,9.7236,37,3
6,425,8,43.8449609,-79.4737502,104.99,25.33,10,969000.0,16,7,20,11.0,18.0272,18.0272,16.7112,9.107999999999999,17.7567,16.3842,34,3
4,527,8,43.7673668,-79.750476,100.23,26.05,10,628800.0,16,13,20,8.0,19.3053,19.3053,18.961,9.313,6.943,18.907,11,6
5,207,8,43.6872502,-79.814813,85.0,37.0,15,799900.0,9,7,1,8.0,10.1376,8.174,8.274500000000002,15.6497,20.2842,7.441999999999998,26,3
4,480,8,43.753965270183286,-79.818023443222,104.66,19.69,2,625000.0,13,9,1,7.0,10.244000000000002,9.1408,13.0471,10.5336,18.0492,8.418,43,6
5,14,9,44.1562803,-79.7921524,109.91,40.04,10,699990.0,16,7,20,10.0,25.9128,16.68,19.800600000000006,14.972999999999999,15.776,21.6216,13,3
6,393,8,43.6772779,-79.8421314,91.0,43.93,10,1399900.0,16,8,7,10.0,11.993,17.1296,23.7976,10.065,12.379799999999998,12.8188,30,3
5,452,8,43.7259011,-79.5664681,113.0,45.0,10,699000.0,13,6,6,7.0,10.585,20.3345,12.5625,12.41,14.064999999999998,12.95,23,3
3,546,10,43.6685294,-79.3301443,78.0,14.83,2,799000.0,16,18,27,5.0,13.3856,12.58,12.336,11.5668,8.549999999999999,14.0208,9,3
6,243,9,43.5061106,-80.2243978,126.55,48.32,15,849900.0,13,21,1,10.0,20.5821,27.3702,14.8005,8.184000000000001,13.144000000000002,9.2664,38,3
5,438,8,44.09042879999999,-78.94287209999997,120.0,39.02,15,629900.0,13,18,2,6.0,23.1,9.9008,20.1994,17.5032,13.265999999999998,9.272,20,3
5,117,8,43.8842675,-79.0042565,66.17,24.11,10,649900.0,10,13,20,8.0,31.7871,24.7233,24.7233,11.122000000000002,10.2175,14.0208,21,3
5,425,4,43.8392188,-79.4857324,97.0,25.23,2,889000.0,16,18,2,7.0,19.9584,18.76,13.936000000000002,13.664000000000001,9.920000000000002,8.12,57,6
5,554,8,43.8101048,-79.3161702,110.0,30.0,2,899000.0,16,18,2,6.0,17.68,8.5,11.73,14.19,9.3,10.8,45,3
4,54,8,43.8941763,-79.2960645,88.0,27.53,13,799000.0,16,13,1,8.0,24.9246,24.9246,17.2386,16.335,20.2675,7.543800000000001,9,6
5,195,9,43.5228572,-79.69375129999997,100.0,67.93,13,1089500.0,16,7,20,8.0,19.3444,16.2425,13.651,10.001,18.907,27.813000000000002,18,3
3,556,8,43.6457988,-79.513362,120.0,35.0,15,1399999.0,16,18,27,6.0,14.1797,10.880999999999998,9.042,14.090999999999998,9.453,21.045,16,3
5,166,8,43.6619344,-79.4305791,104.0,15.08,2,1100000.0,13,11,20,7.0,17.150000000000002,11.9,14.62,4.9830000000000005,15.400000000000002,13.800999999999998,4,3
5,571,8,43.9549426,-78.83658170000002,154.71,35.77,15,850000.0,16,13,20,10.0,20.02,26.4114,7.1514000000000015,11.475,13.09,28.611,52,3
5,178,8,43.6037221,-79.6944809,119.75,22.31,13,779786.0,16,10,1,7.0,13.4808,9.179,8.0811,13.9385,17.453500000000002,7.625,33,3
4,400,8,43.9409452,-79.4409515,109.91,31.17,15,1075000.0,16,7,20,8.0,13.3668,12.9904,12.7696,8.960999999999997,17.269199999999998,20.272000000000002,21,3
7,456,8,43.9049787,-78.92376340000001,109.93,49.21,13,719000.0,16,10,1,8.0,18.36,14.7,24.84,19.44,22.32,15.75,46,3
6,378,5,43.7910074,-79.4409437,120.0,30.0,10,798000.0,13,18,2,6.0,17.08,13.1271,19.5993,19.8501,12.384,13.3712,41,3
4,213,5,43.6552111,-79.92236590000002,132.0,49.0,15,528000.0,13,18,2,6.0,12.128,12.1792,13.1064,11.4904,11.628,8.4405,14,3
6,236,8,43.6748193,-79.32105059999998,110.0,24.54,13,829900.0,13,6,15,5.0,13.32,11.840000000000002,11.1,10.44,8.75,9.275,9,3
4,10,8,43.6065411,-79.5570682,135.07,40.0,10,799000.0,16,18,33,5.0,14.19,8.32,8.64,9.3,8.32,5.940000000000001,21,3
5,480,8,43.7496863026715,-79.84040446579459,98.43,59.02,10,1099990.0,16,8,20,9.0,27.52,27.52,21.840000000000003,14.8,30.96,28.0,33,3
4,425,8,43.8369724,-79.46131340000002,108.27,24.93,10,788800.0,16,7,20,9.0,14.8535,14.8535,8.875,6.625,15.25,17.08,7,3
6,227,8,44.0573781055659,-79.4525563716888,130.78,83.16,15,1399000.0,16,7,23,9.0,22.6116,16.9092,14.8896,12.5625,16.5825,9.179,51,3
5,284,9,43.8131799,-79.6079431,151.61,50.0,15,1388000.0,16,7,20,8.0,14.921,15.545600000000002,16.8989,13.0125,13.5788,12.5972,21,3
5,15,9,43.4001654,-79.8198304,85.3,36.09,10,999999.0,16,10,1,8.0,17.9361,10.919,8.9872,23.535000000000004,17.5488,11.4905,27,3
5,527,9,43.7517595,-79.75102209999999,109.91,29.53,15,699900.0,16,13,1,7.0,22.8774,22.8774,11.4816,13.865000000000002,24.1956,10.3766,6,3
6,433,8,43.7783797,-79.3295753,120.26,30.0,13,898000.0,16,18,2,8.0,29.721999999999998,29.721999999999998,12.58,24.2466,9.088,10.625,24,3
7,151,9,43.66103,-79.78414000000002,111.44,38.06,15,1099900.0,13,16,20,9.0,26.0338,26.0338,24.25,8.5608,17.635099999999994,23.521,29,3
5,151,9,43.6681542,-79.82320250000002,100.45,38.0,10,1075000.0,16,7,1,8.0,18.425,18.4,14.0,14.0,19.28,14.874,18,3
5,322,8,43.5670043,-79.7605322,108.27,30.88,15,619800.0,11,13,1,6.0,3.9416,16.972800000000003,16.972800000000003,11.1946,12.191199999999998,9.6516,26,6
5,73,8,44.114624,-79.5978569,112.86,60.86,10,870000.0,16,7,20,10.0,15.86,15.86,10.89,9.302499999999998,27.040000000000006,19.875,42,3
4,617,8,43.4445727,-79.75141140000002,114.11,25.11,2,708999.0,13,18,2,6.0,6.2464,7.3359999999999985,16.9252,17.7,9.6624,10.398700000000002,9,3
4,638,6,43.69335,-79.30413,122.5,19.0,1,715000.0,16,28,1,7.0,20.9,20.9,11.55,8.6,16.56,11.25,21,3
4,526,9,43.9450899,-78.8787127,101.0,49.0,10,599900.0,16,10,1,7.0,26.88,26.88,27.655500000000004,27.655500000000004,15.8175,9.424,8,3
5,275,9,44.07476629999999,-79.4483473,104.07,48.82,15,818000.0,16,10,1,8.0,20.4612,13.2825,21.584,19.91,20.5352,13.014399999999998,40,3
6,118,9,43.5703401,-79.741365,124.85,36.53,15,1125000.0,16,7,20,8.0,16.317,12.629000000000001,10.6512,7.1904,24.947000000000006,24.5526,15,3
3,213,5,43.6534936,-79.91076509999998,100.07,18.04,10,569000.0,13,18,27,5.0,9.7026,24.1488,24.1488,23.712,16.576000000000004,13.9932,22,6
4,336,8,43.8663316,-79.51932109999998,99.7,24.98,2,759800.0,13,9,1,6.0,8.434800000000001,6.9498,23.5875,23.5875,20.1584,10.26,46,3
4,114,8,43.9243895,-78.8625265,112.0,45.0,15,524900.0,13,18,2,9.0,13.9278,22.6974,22.6974,17.816,11.0424,8.4968,26,3
5,89,9,43.4019103,-79.69965450000002,85.0,50.0,10,799900.0,13,18,6,11.0,13.4925,18.6354,13.8159,13.4792,11.925100000000002,7.7724,30,3
4,331,8,43.8703753,-78.9525336,100.0,47.0,10,529900.0,16,7,1,7.0,15.778,8.735999999999999,6.400899999999999,6.028000000000001,15.7242,9.072000000000001,15,3
7,74,8,43.6747523,-79.7320786,100.0,39.48,18,789900.0,10,13,1,7.0,22.9944,13.3931,14.8029,10.097999999999999,14.2352,8.523900000000001,27,3
4,425,8,43.830341,-79.4772486,86.12,24.61,10,829900.0,13,9,1,7.0,15.0,15.0,19.840000000000003,19.840000000000003,16.92,14.4,47,6
5,628,8,43.7629529,-79.3130292,125.0,40.0,15,788800.0,16,18,6,6.0,18.6238,9.116,10.059500000000002,11.4244,9.5654,9.1133,43,3
5,207,8,43.70753300000001,-79.816439,85.3,30.02,10,699900.0,16,13,20,9.0,16.4422,16.4422,18.8682,10.3664,10.2641,18.8034,14,3
5,118,9,43.55708900000001,-79.72703940000002,116.11,69.46,10,1338880.0,11,13,20,12.0,13.068,18.8332,15.927099999999998,26.351999999999997,17.733800000000006,21.8196,14,3
4,88,8,43.8567158,-79.0821363,100.07,24.61,15,599000.0,16,10,1,7.0,15.7033,15.4275,14.0811,17.523699999999998,17.443499999999997,9.6945,37,3
6,595,8,43.8320719,-79.5609529,78.74,24.61,13,769000.0,12,9,1,7.0,17.8084,17.8084,9.672,15.0195,15.494000000000002,14.2113,21,6
6,151,9,43.6595312,-79.7787747,90.22,40.94,15,1049900.0,16,13,20,11.0,20.74,20.74,20.4,18.130000000000006,17.05,21.28,23,3
5,580,1,43.8149855,-79.7227715,108.55,57.97,10,1399900.0,16,13,17,9.0,26.169,26.169,22.4532,19.367300000000004,17.912399999999995,8.1029,13,3
4,180,1,43.7909425,-79.5558439,95.14,22.92,13,877700.0,9,18,2,9.0,18.9405,18.9405,24.8132,13.279699999999998,10.526,8.329600000000001,68,6
5,322,9,43.5866568,-79.7881594,110.59,32.19,15,849900.0,16,13,1,8.0,23.7267,23.7267,17.845000000000006,13.335,16.5958,15.9201,15,3
4,291,8,43.6879652,-79.4727066,106.0,25.0,13,568000.0,16,30,1,7.0,10.2175,8.174,8.9445,9.179,9.9036,7.17,6,3
5,227,9,44.0495329,-79.43835200000002,124.83,31.99,10,859000.0,16,10,1,8.0,14.252400000000002,10.722600000000002,12.3635,14.3445,14.7822,7.0531,11,3
6,290,9,43.95616629999999,-78.8839306,110.17,43.96,10,849000.0,13,9,20,11.0,11.6205,16.75,22.326,23.424000000000003,23.424000000000003,19.5139,14,3
4,29,8,44.0107331,-79.46918199999998,82.94,19.03,10,679000.0,10,13,20,7.0,14.807,30.5942,30.5942,8.288,8.54,15.104000000000001,35,6
6,621,9,43.898393,-79.46003879999998,134.84,39.46,15,1388000.0,16,7,23,9.0,28.623,28.623,21.4184,21.4184,13.95,8.3875,46,3
5,544,8,43.8228104,-79.01049,90.0,48.5,10,1098000.0,16,10,31,9.0,22.554000000000002,10.6088,13.8504,18.632,7.3062,10.0688,44,3
6,213,8,43.6343961,-79.8801051,122.24,31.14,10,749900.0,16,10,1,7.0,12.642000000000001,11.8293,15.547999999999998,14.91,27.588,11.2225,27,3
5,594,8,43.88486320000001,-78.89184540000002,111.22,40.0,13,525000.0,13,10,16,9.0,30.8911,9.7854,6.516299999999998,24.168000000000003,10.0116,5.335,13,3
5,167,8,43.7409767,-79.4874363,120.0,50.0,18,899000.0,16,18,6,6.0,20.67,9.920000000000002,13.5,15.400000000000002,12.9,9.8,15,3
5,295,5,44.1979665,-79.4611551,100.23,24.18,2,524500.0,13,10,1,7.0,12.103000000000002,17.567999999999998,9.248,11.0224,19.136,8.8145,66,6
4,312,8,43.8450999,-79.4103635,80.0,30.0,10,998000.0,11,7,26,8.0,1.4553,8.8179,12.929900000000002,12.929900000000002,19.3214,3.5568,11,3
7,178,8,43.5882882,-79.6653736,102.0,40.0,13,1178000.0,16,10,1,8.0,18.6144,18.6144,8.1312,17.025,17.842200000000005,11.9079,50,3
5,322,8,43.5594157,-79.75638359999998,101.15,21.36,10,655000.0,16,18,2,7.0,16.3578,16.3578,13.3791,16.441499999999998,12.946700000000002,8.8683,48,3
5,628,8,43.7390238,-79.2977643,100.83,50.0,10,750000.0,16,18,2,6.0,17.939999999999994,8.7,11.880000000000004,12.15,9.62,6.75,23,3
5,456,9,43.9180536,-78.930128,109.87,39.37,15,739000.0,13,16,20,9.0,9.9036,9.2881,19.1784,12.0006,9.302499999999998,26.22,39,3
4,159,8,43.685936100000006,-79.33713909999999,90.0,31.0,15,999000.0,16,18,6,6.0,15.812000000000001,11.163,8.9304,12.261,12.383,7.808,7,3
5,71,8,43.939452984242,-78.7085437774658,98.43,37.07,10,714800.0,11,7,20,11.0,8.049999999999999,13.68,12.54,11.55,20.67,25.97,64,3
5,46,8,44.0175989,-79.4545449,82.0,36.0,15,869000.0,16,13,6,8.0,14.4936,10.05,15.409999999999998,15.54,19.61,12.58,41,3
5,336,8,43.8389326,-79.5294163,88.0,18.07,2,699900.0,16,18,2,6.0,21.558599999999995,12.48,21.558599999999995,10.955,7.9242,8.7953,41,6
4,397,8,43.712789,-79.30188290000002,100.0,50.0,10,899000.0,16,18,2,6.0,17.8038,12.165999999999999,7.9818,8.107299999999999,9.7812,7.5924,2,3
4,595,8,43.8306818,-79.55825859999999,78.74,24.61,10,750000.0,16,7,1,6.0,23.409000000000002,23.409000000000002,8.603200000000001,9.072000000000001,20.056800000000006,11.12,11,6
4,48,5,43.51266879999999,-79.84021870000002,81.56,30.0,10,639900.0,16,7,1,8.0,26.84,26.84,7.0760000000000005,7.0760000000000005,14.3865,9.204,31,3
5,310,5,43.6558133,-79.4908166,104.42,25.0,2,1429000.0,16,18,2,6.0,17.3304,12.464199999999998,9.9822,14.889499999999998,10.7868,12.586,13,3
6,21,8,43.3681277056522,-79.7379732137779,100.0,50.0,10,769000.0,11,13,20,8.0,7.8323,18.8034,8.5094,7.399000000000001,6.3420000000000005,20.1736,40,3
5,383,8,43.8559189,-79.4486111,114.77,25.02,15,1088000.0,13,10,1,7.0,12.7697,15.6456,9.471,13.1544,20.1144,13.6,41,3
7,207,8,43.6871151,-79.8211605,85.17,34.78,15,759000.0,16,7,20,10.0,20.805,20.805,14.2375,14.2375,15.7075,19.2625,23,3
5,269,8,43.6974173,-79.52850459999998,119.49,17.75,10,799900.0,17,16,23,8.0,21.15,9.920000000000002,15.75,22.05,8.68,2.89,6,3
5,151,8,43.6646899,-79.79487929999998,102.0,65.0,10,1059900.0,16,7,20,9.0,15.6816,16.1778,18.9588,12.444,9.962,24.7233,16,3
6,71,8,43.92945770000001,-78.6881035,103.0,75.0,18,499900.0,1,9,20,11.0,10.001,10.5485,10.2175,7.93,17.352999999999998,11.025,28,3
4,574,6,43.6735492,-79.3014515,96.0,25.0,1,899000.0,16,30,1,6.0,14.058,11.3886,9.2496,5.9472,17.0084,15.6222,8,3
4,120,8,43.7161581,-79.72893459999997,79.01,18.0,10,464900.0,16,18,2,6.0,15.931799999999996,12.267,9.652399999999998,11.594000000000001,12.6162,7.519400000000001,26,6
5,239,8,43.756387200000006,-79.1770571,111.25,45.0,10,735500.0,16,18,2,6.0,18.8604,8.059199999999999,11.3208,12.274000000000001,9.947,9.1512,44,3
6,424,8,43.76258720000001,-79.31822779999997,127.79,27.17,13,729800.0,16,6,2,6.0,15.7464,7.941299999999999,13.0383,11.633499999999998,11.194499999999998,10.8,50,3
7,625,8,43.7736961,-79.4544699,85.0,30.0,13,888000.0,17,9,10,6.0,13.05,12.8,8.399999999999999,11.31,12.8,25.35,19,3
5,625,8,43.7736961,-79.4544699,85.0,30.0,13,888000.0,17,9,10,6.0,13.05,12.8,8.399999999999999,11.31,12.8,25.35,19,3
4,252,8,43.7269633506413,-79.77111630141741,78.08,16.17,2,609900.0,13,9,1,7.0,17.6436,17.6436,20.5504,20.5504,13.816799999999995,7.937599999999999,27,6
5,393,8,43.7003808,-79.8504482,73.8,53.44,10,769680.0,12,18,2,7.0,19.3444,10.0284,10.0284,13.8918,10.9999,9.302499999999998,32,3
6,295,8,44.2123895,-79.4689907,127.0,50.0,15,629900.0,13,18,2,6.0,13.95,12.825,22.63,17.29,11.275,8.1125,36,3
3,150,9,43.9192646,-78.79847029999998,108.0,41.0,13,559900.0,16,14,1,5.0,18.1368,8.760700000000002,11.0208,4.0257,13.4045,11.163,35,3
4,621,8,43.9058442,-79.44992579999997,96.44,19.69,2,865000.0,13,9,1,7.0,7.7216,6.959600000000001,19.5936,18.0972,18.0972,8.6336,40,6
6,595,9,43.837523,-79.55714820000001,91.15,36.42,15,1148000.0,13,18,2,11.0,12.9,15.06,24.156,22.448,11.523,10.335999999999999,28,3
7,178,8,43.5741448,-79.6752359,109.91,40.03,10,969900.0,16,13,1,8.0,16.7445,14.6395,18.605,26.656999999999996,28.7432,18.561,36,3
4,113,8,43.8393463,-79.2476532,127.43,18.44,10,699000.0,16,18,2,6.0,18.3915,18.3915,14.912,17.092200000000002,10.0284,7.747000000000001,49,6
6,301,9,43.8338291,-79.65976429999998,101.71,38.0,10,1159000.0,16,7,20,8.0,21.166999999999998,21.166999999999998,10.96,9.76,17.352999999999998,18.277600000000003,49,3
5,480,8,43.7542419,-79.8416896,105.59,41.08,15,1179000.0,16,21,7,8.0,23.166,23.166,21.7343,6.496499999999998,15.1981,11.480600000000004,32,3
4,425,8,43.8247392,-79.4704105,101.71,19.85,10,868900.0,16,7,1,7.0,13.939999999999998,11.925,7.0200000000000005,6.89,24.087,9.8825,41,3
5,334,8,43.8088796,-79.23165329999998,110.13,20.02,2,559000.0,16,18,2,8.0,23.048,7.3332000000000015,5.754,15.3036,9.0514,7.2779,17,6
4,341,8,43.8703651,-79.2911462,135.0,29.0,13,888000.0,16,18,2,6.0,14.391999999999998,7.2799999999999985,12.05,13.865899999999998,9.4242,8.302200000000001,18,3
4,560,8,43.9636008,-79.23440450000002,93.47,24.61,2,649000.0,13,9,1,7.0,7.749,7.8228,15.309500000000002,11.092,18.3488,12.6589,50,3
5,153,4,43.6913493,-79.290769,129.0,25.0,10,799000.0,16,18,18,5.0,20.5821,20.5821,9.9302,11.840000000000002,8.16,17.9284,12,3
5,48,9,43.514201,-79.83374479999998,98.43,49.34,10,1099900.0,16,13,10,10.0,15.6816,15.6816,11.163,14.896599999999998,13.3285,23.991300000000006,53,3
4,194,9,43.7773724,-80.07298359999999,132.0,80.0,15,635000.0,16,18,2,6.0,20.1249,8.468,13.3155,14.175199999999998,11.2948,9.558000000000002,57,3
6,238,8,43.51815560000001,-80.1893809,105.19,40.05,10,834900.0,13,8,6,9.0,32.5841,29.055999999999997,20.536,10.335999999999999,18.6992,13.408,22,3
5,330,8,43.529466,-79.638697,133.0,60.0,10,1299000.0,16,30,20,8.0,23.04,15.498,25.2144,24.7104,23.5224,25.2144,21,3
5,75,8,43.6529715,-79.7640165,87.11,43.01,15,1099900.0,16,13,20,9.0,18.7453,15.738,21.35,20.923000000000002,20.923000000000002,21.217,40,3
5,59,5,43.6824581,-79.2831811,106.0,25.0,1,794900.0,16,18,2,5.0,13.14,13.87,8.84,9.2382,9.0998,9.49,17,3
5,453,9,43.4667208,-79.7151193,113.19,45.45,15,1249900.0,16,7,23,8.0,20.093400000000006,13.395600000000002,10.678399999999998,18.2871,20.5965,9.18,12,3
7,195,8,43.54292,-79.69606390000001,126.08,51.99,10,689500.0,16,18,2,6.0,20.088000000000005,10.72,8.432,12.636,10.4394,7.205,57,3
6,393,9,43.6869437,-79.84076929999998,88.58,38.06,17,899000.0,12,7,1,12.0,20.5128,20.202,15.522,12.0384,19.194000000000006,11.8255,15,3
4,315,4,43.7258257,-79.4139038,125.0,20.0,2,1200000.0,16,10,6,7.0,16.348,10.5179,8.158599999999998,15.936000000000002,13.2606,9.3499,9,3
4,315,4,43.7258257,-79.4139038,125.0,20.0,2,1200000.0,16,10,6,7.0,16.348,10.5179,8.158599999999998,15.936000000000002,13.2606,9.3499,9,3
7,74,8,43.77603320000001,-79.69371740000003,85.3,45.01,15,999900.0,10,9,20,8.0,19.3248,10.0584,12.474,12.595999999999998,12.672,25.74,15,3
6,480,8,43.7632070978561,-79.82934057756209,139.7,41.31,10,1098000.0,12,16,1,9.0,19.0569,15.794999999999998,12.51,9.0,19.5139,10.8885,8,3
7,207,8,43.6832295,-79.82124809999998,80.05,41.01,13,819999.0,16,10,1,8.0,21.417,21.417,17.949,14.2612,17.4375,13.3856,52,3
6,621,8,43.8987264,-79.4679935,128.32,39.37,15,1498800.0,16,13,20,9.0,26.52,26.52,15.64,11.68,11.68,20.0,50,3
5,89,9,43.4179517,-79.70547909999998,125.0,60.25,17,1149900.0,16,18,2,8.0,18.480000000000004,8.12,11.840000000000002,12.16,10.8,7.25,63,3
5,628,8,43.7568188,-79.2953739,136.0,44.17,13,895000.0,13,18,2,6.0,10.3944,18.0972,18.0972,10.675,10.2175,9.179,46,3
5,220,9,43.4403037,-79.7310708,120.96,50.32,10,1189000.0,16,10,1,10.0,14.348,11.492,17.6553,18.0154,17.374000000000002,11.9364,42,3
5,570,8,43.7741485,-79.29292120000002,110.0,30.0,13,779000.0,16,18,2,7.0,13.135,11.36,11.808,17.3184,7.231999999999998,14.489999999999998,50,3
5,595,8,43.8481135,-79.5724642,104.99,40.03,10,1279000.0,9,14,1,10.0,13.86,18.0,15.0,6.09,23.46,15.400000000000002,33,3
4,503,8,43.94271370000001,-80.1085865,91.0,69.62,10,838000.0,16,7,1,5.0,30.016,30.016,9.8624,9.8624,18.354,14.9358,48,3
5,26,8,43.9973404,-79.4456945,141.08,22.83,2,699000.0,16,13,20,8.0,19.6749,19.6749,13.0125,9.76,9.302499999999998,20.4421,54,6
4,78,8,43.706216,-79.779629,115.64,19.68,10,589900.0,16,18,2,6.0,15.555599999999998,9.1936,9.4016,19.4425,14.017000000000001,12.685,22,3
4,140,8,43.4591979,-79.7113432,115.0,64.99,10,649000.0,13,18,2,7.0,10.8773,6.75,16.539,12.9558,7.62,8.001,7,3
6,572,8,43.9185834,-78.9625415,114.83,39.37,10,889900.0,10,7,1,9.0,18.3915,22.326,13.3731,13.6178,29.426400000000005,16.0674,42,3
4,213,9,43.6431584,-79.9384461,155.05,40.88,13,789900.0,13,16,1,6.0,7.6473,6.9441000000000015,10.472000000000001,11.356,15.876,9.1155,36,3
4,411,8,43.9184585,-80.12542020000002,101.93,24.31,10,532900.0,13,18,2,7.0,17.4264,15.423,18.006800000000005,14.9968,12.0417,9.4572,32,6
5,342,8,43.9026008,-78.87995090000003,126.96,51.0,18,498000.0,16,10,1,7.0,18.9,11.88,10.56,22.01,12.22,11.285,31,3
6,332,8,43.7115631,-79.75339509999998,100.0,30.0,10,689800.0,16,18,2,10.0,16.497999999999998,6.8796,15.931,12.0516,8.91,7.072000000000001,22,3
5,118,9,43.5754533,-79.73326170000001,117.75,36.32,13,1249000.0,9,10,1,9.0,15.4375,27.876,21.2454,21.2454,20.585,12.0743,17,3
5,196,9,43.5561028,-79.65076409999998,125.0,60.0,15,979900.0,16,18,2,7.0,26.7753,8.722999999999999,14.6952,20.093400000000006,18.7704,12.2305,8,3
5,400,9,43.9624284,-79.4521438,163.28,38.15,10,1299000.0,16,7,20,9.0,31.6712,23.6574,13.253,15.309500000000002,24.2658,25.8064,34,3
5,48,8,43.5187766,-79.8387554,99.48,24.02,2,719900.0,16,7,1,8.0,21.504,21.504,10.6752,12.6768,18.7008,10.7316,28,3
5,507,9,43.4815104,-79.73390479999998,91.6,45.01,10,1250000.0,13,9,20,9.0,10.8504,12.078,13.265999999999998,13.265999999999998,20.5128,25.344,36,3
4,352,8,43.81333920000001,-79.2813407,100.06,42.41,10,938000.0,16,13,1,7.0,12.6586,9.9534,14.685,13.746,25.440900000000006,17.296000000000006,51,3
5,628,8,43.731818200000006,-79.3038578,125.0,45.0,17,647000.0,16,6,2,5.0,14.628,9.312,9.336,10.1124,13.026,13.299000000000001,15,3
4,581,8,44.0123818,-79.800226,111.55,24.61,10,585900.0,13,18,2,6.0,8.9658,7.911000000000001,19.7482,25.0691,8.9964,9.4248,63,3
5,456,8,43.9016665,-78.92553769999998,115.1,52.49,15,799000.0,10,13,1,8.0,16.95,16.8264,11.3488,9.5787,22.9412,9.7635,27,3
7,77,8,43.67046,-79.729906,155.71,55.14,15,1250000.0,13,7,1,8.0,7.840000000000002,21.147,8.82,8.1391,14.58,8.174,68,3
5,345,8,43.5748994,-79.7565829,126.9,31.46,10,719900.0,16,25,1,10.0,23.3472,23.3472,8.76,1.4410000000000005,16.12,9.920000000000002,26,3
4,398,8,43.9046974,-78.8503188,98.0,42.0,13,479900.0,13,1,18,4.0,19.04,17.085599999999996,10.8016,9.9524,8.5936,12.6948,18,3
4,376,1,43.9155849,-78.5974138,110.0,39.37,15,569900.0,13,12,10,8.0,11.3826,10.614,13.824000000000002,17.234099999999998,17.9361,13.0795,40,3
5,448,8,43.6052735,-79.63483740000002,120.97,46.72,18,999000.0,16,18,2,8.0,16.259,11.6948,15.9735,21.680999999999997,12.921,11.952,56,3
4,295,9,44.2014005,-79.47265159999998,60.67,19.23,20,579900.0,13,18,2,6.0,12.3597,8.2844,22.018,13.7856,6.9179,9.4905,14,3
4,260,8,43.7986804,-79.36818120000002,120.0,50.0,13,1289000.0,16,11,1,7.0,27.74,27.74,17.6256,3.699500000000001,10.0925,9.5504,47,3
4,190,8,43.7207805,-79.5536919,120.0,46.0,15,798000.0,16,18,2,7.0,23.2825,23.2825,15.125,10.89,8.357000000000001,7.5625,15,3
4,150,8,43.9172975,-78.78864540000002,100.06,20.01,10,499900.0,13,18,2,6.0,7.863800000000001,12.078,8.329600000000001,18.1476,8.4485,8.357000000000001,12,6
