longitude,latitude,price,buildingTypeId,style,airConditioning,washrooms,basement1,cableTVIncluded,cacIncluded,familyRoom,fireplaceStove,heatSource,garageType,heatType,kitchens,parkingSpaces,parkingIncluded,room1,room1Length,room1Width,room2,room2Length,room2Width,room3,room3Length,room3Width,room4,room4Length,room4Width,room5,room5Length,room5Width,rooms,streetDirection,waterIncluded,totalParkingSpaces,daysOnMarket,bedrooms
-78.680749386549,43.9053850207224,2200.0,3,9,0,2.0,11,1,1,1,1,1,0,2,1.0,4.0,2,14,4.07,3.15,6,3.29,3.6,9,3.64,6.07,15,4.06,6.52,9,4.06,6.52,7.0,0,1,6.0,9,3.0
-79.6498918546422,44.3417016958125,594800.0,3,2,1,3.0,4,0,0,0,1,1,0,2,1.0,2.0,0,14,3.05,2.74,6,3.05,2.74,12,7.85,3.81,17,5.74,4.27,0,3.48,3.15,8.0,0,0,3.0,15,3.0
-78.9434367,44.0602955,495000.0,3,9,1,1.0,10,0,0,0,0,3,3,2,1.0,10.0,0,17,5.85,3.55,9,5.85,3.55,13,6.2,2.49,17,3.56,3.36,0,3.35,2.52,5.0,0,0,12.0,27,3.0
-79.7497965,43.6244255,624900.0,3,2,0,2.0,11,0,0,1,0,1,0,2,1.0,1.0,0,17,3.17,4.2,9,3.17,3.69,13,3.99,2.74,17,3.17,4.35,0,3.04,2.77,6.0,2,0,2.0,11,3.0
-78.86257579999999,43.9004479,299900.0,1,4,0,2.0,6,2,1,0,0,0,7,3,1.0,1.0,2,14,3.6,2.1,16,5.8,5.3,8,5.8,5.3,17,4.3,3.1,5,3.6,2.6,5.0,1,2,1.0,27,2.0
-79.2514802,43.9687417,798000.0,3,9,0,2.0,0,0,0,0,0,1,0,2,1.0,4.0,0,14,3.65,3.99,16,5.48,3.59,8,5.48,3.59,17,3.59,3.56,0,5.18,2.73,6.0,0,0,6.0,14,4.0
-79.50178199999998,43.5958709,629000.0,3,2,1,1.0,9,0,0,0,1,1,4,6,1.0,0.0,0,17,3.81,2.84,9,4.57,3.05,13,3.0,2.24,17,3.63,3.53,0,3.76,2.59,7.0,0,0,0.0,8,3.0
-79.6298799,43.5381418,4500.0,3,16,0,4.0,3,1,2,1,1,1,1,2,1.0,4.0,2,17,5.85,4.24,9,3.51,3.51,13,5.36,3.84,17,5.12,3.51,0,4.5,3.73,8.0,0,1,6.0,22,4.0
-79.44111629999998,43.7303137,438000.0,1,4,0,2.0,6,2,2,0,0,4,7,3,1.0,0.0,2,26,2.7,2.2,16,6.3,3.5,8,3.5,2.5,12,4.2,2.1,21,5.4,3.5,8.0,0,2,1.0,47,2.0
-79.2637063,43.9702672,479900.0,1,4,0,2.0,6,1,1,0,0,1,7,2,1.0,1.0,2,17,4.99,4.26,9,4.99,4.26,13,3.08,2.47,17,3.5,3.05,0,3.16,2.5,5.0,0,1,1.0,48,2.0
-80.0389598,44.5028506,378000.0,3,2,1,1.0,6,0,0,0,1,4,3,4,1.0,2.0,0,17,4.69,4.85,13,7.13,2.53,6,7.13,2.53,5,4.69,2.19,5,3.2,2.29,7.0,0,0,3.0,32,4.0
-79.2787728,43.7153586,799900.0,6,3,0,3.0,3,0,0,1,0,1,0,2,1.0,1.0,0,11,5.14,3.31,16,5.15,4.14,8,3.63,3.3,12,4.57,2.81,8,3.11,2.75,7.0,0,0,2.0,11,3.0
-79.2607673,43.7713861,489900.0,1,4,0,2.0,6,1,1,0,0,1,7,2,1.0,2.0,2,17,5.39,3.05,9,3.99,2.65,13,4.21,2.16,17,3.99,2.1,0,3.29,2.6,7.0,0,2,2.0,28,3.0
-79.5318958,43.83177420000001,619888.0,1,4,0,2.0,6,1,2,1,0,1,7,2,1.0,2.0,2,17,5.48,5.18,9,5.48,5.18,13,3.66,2.44,17,3.66,3.35,0,3.35,2.74,5.0,0,2,2.0,44,2.0
-79.6015312,43.7329639,649900.0,3,2,0,3.0,3,0,0,0,0,1,0,2,1.0,2.0,0,17,5.16,3.25,9,2.72,2.36,13,2.71,2.27,17,4.01,3.51,0,3.0,2.58,6.0,0,0,4.0,14,3.0
-79.4280595,43.8673138,1439000.0,3,2,0,4.0,3,0,0,1,1,1,0,2,1.0,4.0,0,17,5.92,3.1,9,3.07,3.1,9,4.67,3.47,6,2.97,3.02,16,3.79,3.02,16.0,0,0,6.0,23,6.0
-79.2197196590496,43.81088524410349,589900.0,3,2,0,2.0,3,0,0,0,0,1,0,2,1.0,2.0,0,17,4.2,4.8,9,4.2,4.8,13,4.3,3.1,17,4.0,2.8,0,2.8,2.4,6.0,0,0,3.0,26,3.0
-79.4080169,43.6848003,2349000.0,6,3,0,5.0,3,1,1,0,1,1,7,2,1.0,0.0,2,17,7.04,4.5,13,4.42,3.68,8,4.47,3.61,17,4.93,4.55,0,4.57,3.71,7.0,0,1,2.0,15,4.0
-79.4080169,43.6848003,2349000.0,6,3,0,5.0,3,1,1,0,1,1,7,2,1.0,0.0,2,17,7.04,4.5,13,4.42,3.68,8,4.47,3.61,17,4.93,4.55,0,4.57,3.71,7.0,0,1,2.0,15,4.0
-79.256585,43.7269783,668000.0,3,9,0,2.0,3,0,0,0,0,1,4,2,1.0,4.0,0,17,5.49,3.35,9,3.05,3.35,13,3.51,1.98,17,4.88,2.74,0,2.82,2.74,6.0,0,0,4.0,22,4.0
-78.9502027,43.9507174,529900.0,6,2,0,3.0,3,0,0,1,1,1,0,2,1.0,3.0,0,14,5.93,2.63,16,5.68,2.86,8,5.68,2.86,17,3.55,5.68,0,5.14,2.73,6.0,0,0,4.0,18,3.0
-79.3186627,43.7065787,1299000.0,3,2,0,2.0,9,0,0,0,1,1,3,5,1.0,4.0,0,17,4.99,3.4,9,3.4,2.55,13,3.46,3.07,17,3.99,3.41,0,3.98,2.85,6.0,0,0,5.0,9,3.0
-78.8657912,43.8970929,2500.0,3,2,0,4.0,4,1,1,1,1,1,0,2,1.0,4.0,2,14,2.82,4.27,6,3.96,4.27,9,5.54,5.49,8,7.24,4.04,19,7.24,4.04,9.0,0,1,6.0,17,4.0
-79.5578635,43.6493963,4000.0,3,2,0,4.0,3,1,2,1,1,1,0,2,1.0,4.0,2,17,4.27,3.66,9,3.66,3.66,9,5.48,4.27,12,6.1,3.66,20,5.48,4.27,8.0,0,1,6.0,9,4.0
-79.7447632,43.4607814,1998500.0,3,2,0,4.0,4,0,0,1,1,1,0,2,1.0,4.0,0,17,4.88,3.54,9,5.18,3.66,20,5.47,2.74,12,3.96,3.78,6,5.49,3.35,11.0,0,0,6.0,35,4.0
-79.2566912,43.8367206,774900.0,3,2,0,3.0,3,0,0,0,0,1,0,2,1.0,2.0,0,17,5.1,3.43,9,3.01,2.92,13,3.04,2.92,17,4.4,3.04,0,4.03,2.4,8.0,0,0,3.0,19,4.0
-79.7321231,43.2277114,509900.0,3,10,0,2.0,0,0,0,1,0,1,4,2,1.0,4.0,0,17,5.5,4.42,9,3.8,3.05,13,5.09,3.78,17,4.14,3.63,0,4.09,3.04,6.0,0,0,4.0,17,6.0
-79.60657890000002,43.5341338,999900.0,3,2,0,3.0,3,0,0,0,1,1,0,2,1.0,4.0,0,17,4.03,3.63,9,3.63,3.43,13,3.38,3.33,6,4.43,2.88,21,5.18,3.18,7.0,0,0,6.0,16,3.0
-79.4615815,44.5086239,1050000.0,3,3,0,5.0,3,0,0,1,1,1,0,2,1.0,10.0,0,21,3.73,3.56,16,3.65,4.05,8,5.17,5.34,6,5.1,3.3,16,4.29,4.38,7.0,1,0,12.0,12,5.0
-79.4918532,44.0422932,989900.0,3,2,0,4.0,2,0,0,1,1,1,0,2,1.0,6.0,0,17,4.75,3.33,9,3.1,3.01,9,5.43,3.03,12,2.66,2.24,6,4.22,2.78,8.0,0,0,8.0,14,5.0
-79.2317537,43.8774657,1850.0,6,18,0,2.0,6,1,1,0,0,1,7,2,1.0,0.0,2,17,6.16,3.66,13,3.96,2.19,7,3.2,2.44,17,4.54,3.35,0,2.74,2.74,5.0,0,1,1.0,14,4.0
-79.2959151,43.669905,3500.0,3,2,2,2.0,11,1,2,0,1,1,3,5,1.0,1.0,2,12,4.84,3.5,16,4.87,3.69,8,5.91,3.65,12,2.32,6.0,21,4.3,4.69,9.0,0,1,3.0,7,4.0
-79.42424150000002,43.8127396,2300.0,1,4,0,1.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,5.0,3.05,9,5.0,3.05,13,2.44,2.13,17,3.15,3.05,8,2.13,1.93,5.0,0,1,1.0,14,2.0
-79.22671820000002,43.8908675,959900.0,3,2,0,3.0,4,0,0,1,1,1,3,2,1.0,1.0,0,17,4.21,3.53,10,4.3,4.3,13,4.27,3.28,6,3.53,3.29,21,4.6,4.2,8.0,0,0,3.0,7,3.0
-79.76810859999998,43.751288,929900.0,3,2,0,5.0,0,0,0,1,1,1,0,2,1.0,4.0,0,17,5.79,3.26,9,4.57,3.26,13,3.2,3.66,6,3.05,5.18,11,5.79,3.26,12.0,0,0,6.0,13,8.0
-79.41506679999998,43.7399332,2550000.0,3,2,0,3.0,3,0,0,1,1,1,0,2,1.0,3.0,0,17,5.7,3.95,9,4.27,3.34,13,3.34,3.24,6,3.34,3.01,11,5.93,4.61,8.0,0,0,4.0,24,3.0
-79.22886940000002,43.8128995,569000.0,6,2,0,3.0,3,0,0,0,0,1,0,2,1.0,3.0,0,17,6.75,3.4,9,3.3,2.6,13,3.45,2.4,17,4.9,2.6,0,4.0,2.6,7.0,0,0,4.0,44,5.0
-79.2505001,43.9034181,768888.0,3,1,0,3.0,11,0,0,0,0,1,3,2,1.0,1.0,0,17,3.29,3.24,9,3.29,3.24,13,3.26,3.66,17,4.34,6.15,0,3.66,4.57,7.0,0,0,2.0,25,4.0
-79.3570064,43.684619,599000.0,1,2,0,2.0,6,1,1,1,1,1,7,2,1.0,1.0,2,17,4.79,3.84,9,4.79,3.84,13,3.05,2.8,17,2.77,3.17,11,2.77,2.92,4.0,0,1,1.0,37,2.0
-79.7204342,43.48023189999999,419999.0,1,4,0,1.0,6,1,1,0,0,1,7,2,1.0,2.0,2,17,3.05,5.59,9,2.95,3.35,13,2.13,2.29,17,3.56,3.4,0,2.29,2.7,5.0,0,1,2.0,26,2.0
-79.42965079999998,43.8648667,570000.0,6,18,0,3.0,6,1,2,1,1,1,7,2,1.0,2.0,2,17,6.32,4.72,9,6.32,4.72,13,2.74,2.2,17,4.27,4.21,5,3.35,2.44,6.0,1,2,2.0,21,3.0
-79.5719114,43.79060870000001,999000.0,3,2,0,4.0,2,0,0,1,1,1,0,2,1.0,4.0,0,17,9.6,3.45,9,9.6,3.45,9,7.05,3.5,12,7.1,4.25,21,6.1,3.5,8.0,0,0,6.0,14,4.0
-79.3539266,43.8016639,539000.0,6,4,1,2.0,6,1,1,0,0,0,7,0,1.0,1.0,2,17,4.98,3.51,9,4.98,3.51,13,3.76,2.44,6,2.44,1.91,21,4.27,3.4,6.0,0,2,1.0,17,3.0
-79.9059547,43.6453092,559900.0,3,9,0,2.0,4,0,0,0,0,1,4,2,1.0,3.0,0,12,1.81,0.96,16,5.69,4.01,8,3.36,1.67,12,4.81,2.99,21,6.53,2.89,6.0,0,0,3.0,16,4.0
-79.6801389,43.6081494,1349990.0,3,2,0,5.0,3,0,0,1,1,1,0,2,1.0,4.0,0,17,8.11,3.3,9,8.11,3.3,13,5.82,3.33,6,5.82,3.33,11,5.95,3.35,9.0,0,0,6.0,15,6.0
-79.4006609916687,43.824109160719004,2500.0,1,4,0,2.0,6,2,2,0,0,1,7,2,1.0,1.0,2,17,6.1,3.13,9,3.27,2.6,13,4.84,2.6,17,5.32,3.4,0,4.7,2.73,6.0,0,2,1.0,10,3.0
-79.29168829999998,43.9035284,2500.0,3,2,0,4.0,11,1,1,1,1,1,0,2,1.0,2.0,2,17,4.15,3.66,9,4.69,3.36,9,5.52,3.66,12,3.66,3.66,6,3.66,3.36,9.0,0,1,4.0,6,4.0
-79.7436897,43.4541478,1198000.0,3,2,0,3.0,4,0,0,1,1,1,0,2,1.0,2.0,0,14,3.05,3.25,6,4.88,3.71,9,5.18,3.35,15,4.67,3.25,9,3.66,3.25,9.0,0,0,4.0,12,4.0
-79.33848640000002,43.65762279999999,699000.0,3,2,0,2.0,3,0,0,0,0,1,4,2,1.0,0.0,0,17,7.01,3.84,9,7.01,3.84,13,4.95,3.07,7,2.86,2.3,21,3.96,3.43,7.0,0,0,0.0,15,3.0
-79.456717,43.81198300000001,1900.0,1,4,0,1.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,6.55,3.05,9,6.55,3.05,13,0.0,0.0,17,3.66,3.05,8,2.44,2.3,5.0,0,2,1.0,13,2.0
-79.3320772,43.7302124,465000.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,14,3.44,3.08,16,5.55,3.6,18,2.99,3.38,0,2.74,2.53,26,1.25,3.72,5.0,0,2,1.0,6,2.0
-79.2868009,43.81529620000001,915000.0,3,2,0,3.0,11,0,0,1,1,1,0,2,1.0,2.0,0,17,4.74,3.26,9,3.58,3.41,13,3.66,3.21,9,5.66,3.14,21,4.37,2.66,8.0,0,0,4.0,7,4.0
-79.724802,43.67645200000001,499900.0,6,2,1,3.0,3,0,0,0,0,0,0,0,1.0,2.0,0,17,5.8,2.6,9,3.0,2.6,13,3.5,3.3,17,4.6,3.8,0,3.3,2.8,6.0,0,0,3.0,19,4.0
-79.6351873,43.5944944,2200.0,1,4,0,1.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,6.43,3.1,9,6.43,3.1,13,2.83,2.43,17,4.99,3.35,0,2.86,2.47,5.0,0,2,1.0,3,2.0
-79.5548335,43.6950038,389900.0,1,4,1,2.0,6,1,1,0,0,0,7,0,1.0,1.0,2,17,5.77,4.19,9,3.65,3.4,13,3.71,2.6,10,2.7,2.2,21,4.7,3.7,6.0,0,2,1.0,26,3.0
-79.87583029999998,43.5178857,2250.0,6,2,0,3.0,4,1,1,0,1,1,0,2,1.0,1.0,2,17,7.7,3.57,9,7.7,3.57,13,4.3,2.5,6,3.5,2.53,12,4.1,2.85,8.0,0,1,2.0,4,3.0
-79.2155585290311,43.7788543615465,480000.0,6,2,0,2.0,2,1,1,1,0,1,0,2,1.0,1.0,2,17,5.57,3.05,9,3.96,2.3,13,3.05,2.45,17,3.65,3.32,0,3.96,3.01,6.0,0,2,2.0,22,3.0
-79.8258443,43.7594903,899900.0,3,2,0,4.0,4,0,0,1,1,1,0,2,1.0,2.0,0,17,5.48,4.56,9,5.48,4.56,13,3.58,3.04,6,3.58,3.04,11,5.18,3.9,9.0,0,0,4.0,7,4.0
-79.7945809367593,44.021056876985796,599900.0,3,2,0,3.0,10,0,0,1,0,1,0,2,1.0,2.0,0,13,5.97,3.44,13,3.05,3.05,6,3.05,2.74,17,4.27,3.66,0,3.62,2.74,6.0,0,0,3.0,2,3.0
-79.3085943,43.8002834,799000.0,3,2,1,4.0,3,0,0,0,0,1,0,2,1.0,1.0,0,17,5.1,3.6,9,2.95,2.82,13,3.75,2.8,17,5.5,3.5,0,3.8,2.6,7.0,0,0,2.0,17,3.0
-79.70985999999998,43.71477270000001,674900.0,3,2,0,4.0,3,0,0,0,0,1,4,2,2.0,4.0,0,17,5.27,3.32,9,3.52,2.97,13,3.64,3.64,6,3.64,3.64,21,6.08,3.65,7.0,0,0,4.0,7,4.0
-79.2439482,43.7421457,818800.0,6,2,0,3.0,2,0,0,0,0,1,0,2,1.0,2.0,0,17,5.8,3.7,9,3.5,3.06,13,4.28,3.66,6,4.28,2.13,8,2.6,2.6,10.0,0,0,3.0,33,4.0
-78.92226059999999,43.92133610000001,709000.0,3,10,0,3.0,3,0,0,1,1,1,0,2,1.0,4.0,0,6,3.04,3.89,13,2.86,4.17,18,3.63,4.24,0,3.12,2.73,1,3.12,3.6,6.0,0,0,5.0,11,4.0
-79.8326287,43.6968929,800000.0,3,2,0,3.0,4,0,0,1,1,1,1,2,1.0,4.0,0,11,3.82,4.4,16,3.0,5.02,13,5.58,3.52,6,5.58,3.62,9,4.39,6.36,10.0,0,0,6.0,36,4.0
-79.5291683,43.643914,2200.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,4.63,3.38,9,4.63,3.38,13,2.49,2.9,17,3.1,3.06,0,3.06,2.77,5.0,0,2,1.0,8,2.0
-79.641255,43.5871334,2300.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,5.28,3.36,9,5.28,3.36,13,2.44,3.66,17,3.68,3.07,0,3.22,2.79,5.0,0,2,1.0,6,3.0
-79.3844795,43.6685778,2650.0,1,4,0,1.0,6,1,1,1,0,1,7,2,1.0,1.0,2,17,8.2,3.1,9,8.2,3.1,13,8.2,3.1,17,3.3,3.1,8,2.8,2.4,4.0,1,2,1.0,17,3.0
-79.3844795,43.6685778,2650.0,1,4,0,1.0,6,1,1,1,0,1,7,2,1.0,1.0,2,17,8.2,3.1,9,8.2,3.1,13,8.2,3.1,17,3.3,3.1,8,2.8,2.4,4.0,1,2,1.0,17,2.0
-79.5349871,43.6389057,489900.0,1,4,0,1.0,6,1,1,1,0,1,7,2,1.0,1.0,2,17,5.41,3.2,9,5.41,3.2,13,2.36,2.29,17,3.28,3.05,8,3.35,2.13,5.0,0,1,1.0,21,2.0
-79.28079100000002,43.6749219,1249900.0,3,3,0,3.0,2,0,0,1,1,1,4,2,1.0,2.0,0,14,5.2,3.86,16,4.93,3.91,8,4.06,2.84,0,3.94,2.95,1,3.83,3.2,6.0,0,0,2.0,5,3.0
-79.727161,43.564031,659000.0,6,2,0,3.0,3,1,1,1,0,1,2,2,1.0,1.0,2,17,3.05,5.03,13,2.97,3.05,8,3.05,2.13,17,5.18,4.33,0,2.53,3.81,6.0,0,1,2.0,29,3.0
-79.5627366,43.7239654,739900.0,3,5,0,2.0,3,0,0,0,0,1,2,2,1.0,5.0,0,14,4.3,2.5,16,6.7,3.7,8,6.7,3.7,17,4.0,3.3,0,3.1,4.1,10.0,0,0,5.0,6,3.0
-79.7167847,43.5991476,2800.0,3,2,0,3.0,3,1,2,1,1,1,0,2,1.0,4.0,2,11,4.6,3.08,16,5.06,3.14,8,3.26,3.14,12,3.35,2.77,6,3.96,2.77,8.0,0,1,6.0,3,4.0
-79.53683149999998,43.7375371,788800.0,3,9,0,2.0,3,0,0,1,1,1,0,2,1.0,5.0,0,5,13.05,9.87,0,12.99,9.87,1,9.32,8.95,12,9.22,10.14,19,10.73,15.28,6.0,0,0,6.0,13,4.0
-78.87443840503691,43.949115775904396,435000.0,6,2,0,3.0,11,1,1,0,0,1,0,2,1.0,1.0,2,14,3.02,3.0,9,3.7,2.51,16,4.19,3.1,17,4.31,3.0,0,3.42,2.8,6.0,0,2,2.0,14,3.0
-79.3453411,43.6819154,949900.0,3,1,0,3.0,3,0,0,0,0,1,4,2,1.0,0.0,0,17,3.26,3.74,9,3.68,3.68,13,4.54,3.53,6,3.5,2.4,0,4.6,3.5,9.0,0,0,0.0,18,4.0
-79.337884,43.6642883,925000.0,3,1,0,2.0,3,0,0,1,1,1,3,2,3.0,3.0,0,17,3.12,3.2,9,5.05,3.3,13,3.05,1.83,9,4.11,4.11,5,5.03,2.6,9.0,0,0,5.0,14,5.0
-79.57439709999998,43.73469710000001,859000.0,3,2,0,3.0,2,0,0,1,1,1,1,2,1.0,3.0,0,14,3.82,3.52,16,6.8,4.62,8,3.3,3.22,9,3.71,3.22,12,1.87,1.45,7.0,0,0,4.0,26,4.0
-79.4446693,43.6450753,949000.0,3,2,0,3.0,4,0,0,1,0,1,3,2,2.0,1.0,0,17,3.67,7.24,9,4.61,2.52,4,2.5,1.05,12,4.61,3.13,33,4.62,2.52,8.0,0,0,2.0,8,3.0
-79.63578000000003,43.5904973,2200.0,1,4,0,2.0,6,2,2,0,0,1,7,2,1.0,1.0,2,17,4.3,3.3,9,2.85,2.75,13,2.45,2.1,17,4.5,3.5,0,2.75,2.45,5.0,0,2,1.0,3,3.0
-79.7503928,43.4506184,2500.0,3,2,0,3.0,3,1,1,1,0,1,0,2,1.0,1.0,2,17,3.08,3.29,9,3.66,3.35,13,4.63,2.47,9,4.02,2.47,21,3.05,5.15,7.0,0,1,1.0,17,3.0
-79.3756671,43.6421529,3200.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,7.8,3.96,9,7.8,3.96,13,3.45,2.65,17,4.57,3.41,5,3.98,3.07,5.0,0,2,1.0,8,2.0
-79.3756671,43.6421529,3200.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,7.8,3.96,9,7.8,3.96,13,3.45,2.65,17,4.57,3.41,5,3.98,3.07,5.0,0,2,1.0,8,5.0
-79.31625720000002,43.7997237,599900.0,1,4,0,2.0,6,2,2,0,0,1,7,2,1.0,1.0,2,17,4.5,4.0,9,2.8,4.0,20,2.6,3.8,12,3.4,3.8,21,3.7,6.9,6.0,0,2,1.0,25,2.0
-79.7079224,43.5493592,959000.0,3,2,0,4.0,3,0,0,1,1,1,0,2,1.0,4.0,0,17,4.85,3.36,9,3.66,3.26,13,4.27,4.08,9,4.4,4.0,21,5.45,4.0,7.0,0,0,6.0,23,4.0
-79.392302,43.6686325,4500.0,1,4,0,1.0,6,0,0,0,0,1,7,2,1.0,1.0,0,17,8.08,3.56,9,2.51,2.36,13,2.77,2.29,0,3.89,3.05,21,4.95,3.25,5.0,4,0,1.0,39,2.0
-79.4605992,43.6785402,599000.0,3,2,0,2.0,3,0,0,0,1,1,3,2,1.0,6.0,0,14,4.49,4.3,9,4.41,4.03,9,4.45,3.56,17,4.45,3.6,0,4.21,3.32,6.0,0,0,7.0,8,4.0
-78.3163492,44.345442,484900.0,3,9,0,3.0,3,0,0,1,1,1,3,2,1.0,4.0,0,17,6.05,3.65,13,3.2,3.23,6,3.04,2.5,17,3.6,4.4,5,3.6,3.9,5.0,0,0,6.0,16,3.0
-79.6415422,43.58614420000001,439900.0,1,4,0,2.0,6,2,2,0,0,1,7,2,1.0,1.0,2,17,4.12,3.96,9,3.2,2.74,13,2.9,2.44,17,4.57,3.2,0,3.81,2.74,5.0,0,2,1.0,14,2.0
-80.208833,44.0794811,439900.0,3,2,0,2.0,1,0,0,1,0,1,3,2,1.0,2.0,0,14,4.7,4.4,9,4.5,3.0,16,4.2,3.6,9,4.2,3.6,21,4.0,3.8,7.0,4,0,3.0,6,3.0
-79.789865,43.6741249,559999.0,6,2,0,4.0,0,1,1,0,1,1,0,2,1.0,4.0,2,17,5.27,5.22,9,5.27,5.22,9,3.27,3.24,12,3.92,3.27,21,5.71,3.72,8.0,0,1,6.0,21,4.0
-79.3913224,43.7048749,1650000.0,3,2,3,2.0,3,0,0,1,0,1,3,6,1.0,2.0,0,17,6.55,3.1,10,6.55,3.1,8,4.34,2.72,12,4.06,2.67,21,3.73,3.45,7.0,1,0,3.0,16,4.0
-79.5769374,43.731918,348800.0,1,4,0,1.0,6,1,2,0,0,1,7,2,1.0,0.0,2,17,5.91,3.17,9,5.91,3.17,13,2.44,2.44,17,3.26,3.05,8,2.68,2.44,5.0,0,2,1.0,28,2.0
-79.3454203,43.7621679,3900.0,3,2,0,4.0,0,1,1,1,1,1,0,2,1.0,2.0,2,17,3.93,5.7,9,3.3,3.33,13,5.71,3.31,9,3.63,5.28,21,3.98,5.9,8.0,0,1,4.0,9,5.0
-79.3454203,43.7621679,3900.0,3,2,0,4.0,0,1,1,1,1,1,0,2,1.0,2.0,2,17,3.93,5.7,9,3.3,3.33,13,5.71,3.31,9,3.63,5.28,21,3.98,5.9,8.0,0,1,4.0,9,2.0
-79.8886804,43.6341697,997000.0,3,2,0,3.0,4,0,0,1,1,1,0,2,1.0,4.0,0,14,5.65,4.79,10,4.83,3.96,16,5.17,3.59,8,4.75,3.63,21,5.66,5.54,9.0,0,0,6.0,21,5.0
-79.724263,43.65642929999999,569900.0,6,2,0,3.0,4,1,1,0,0,1,3,2,1.0,1.0,2,14,3.69,3.1,16,6.31,3.7,18,5.23,3.14,0,3.04,2.81,1,3.13,2.68,5.0,0,1,3.0,19,3.0
-79.74767659999998,43.4320419,1085000.0,3,2,0,4.0,3,0,0,1,1,1,0,2,1.0,4.0,0,14,4.34,5.38,10,3.26,4.91,16,3.17,4.66,8,3.17,3.17,17,3.35,2.04,9.0,0,0,6.0,36,6.0
-79.4476043,43.6652111,434900.0,1,4,0,1.0,6,1,2,0,0,1,7,2,1.0,0.0,1,17,5.26,3.1,9,5.26,3.1,13,3.45,2.54,5,2.9,2.75,4,2.33,1.52,4.0,0,2,0.0,23,1.0
-79.7499109,43.668836,649900.0,3,2,0,2.0,3,0,0,0,0,1,4,2,1.0,4.0,0,17,4.88,3.65,9,3.35,2.74,13,5.1,3.35,7,3.05,2.89,26,3.55,2.43,8.0,0,0,4.0,9,5.0
-79.608222,43.625797,639000.0,6,3,0,4.0,2,1,1,1,0,1,1,2,1.0,1.0,2,17,7.32,4.45,9,7.32,4.45,6,4.75,2.75,12,3.05,2.52,21,4.75,3.51,8.0,1,1,2.0,7,3.0
-79.516695,43.683989,512000.0,1,4,0,2.0,6,2,2,0,0,0,7,0,1.0,1.0,2,12,3.99,1.2,16,7.06,5.72,8,7.06,5.72,12,4.45,2.39,21,5.52,3.32,6.0,0,2,1.0,30,2.0
-79.5711743831635,43.56935352895911,865000.0,6,3,0,4.0,3,0,0,1,0,1,1,2,1.0,1.0,0,9,3.23,3.96,13,3.78,3.96,12,4.69,5.46,9,4.57,4.08,21,3.05,5.49,8.0,0,0,2.0,47,3.0
-79.4908207,43.7531774,350000.0,1,4,4,1.0,6,2,1,0,0,1,7,5,1.0,1.0,2,17,5.75,5.15,9,3.15,3.15,13,3.41,4.05,5,4.15,3.35,5,4.05,3.35,5.0,0,2,1.0,24,2.0
-78.7968824,43.9053516,569900.0,3,2,3,2.0,3,0,0,0,0,1,4,2,1.0,6.0,0,17,5.01,3.83,9,3.14,3.18,13,4.03,3.16,17,3.66,3.13,0,3.82,2.56,6.0,0,0,6.0,24,3.0
-78.162126,43.9870222,609900.0,3,5,0,3.0,11,0,0,1,0,1,0,2,1.0,4.0,0,13,4.27,3.66,9,3.05,3.66,13,4.08,3.17,17,3.6,4.57,0,3.23,3.23,7.0,0,0,6.0,36,3.0
-79.84606959999998,43.6833965,2150.0,6,2,0,3.0,11,1,1,1,0,1,1,2,1.0,2.0,2,17,7.3,5.0,13,5.1,3.99,6,3.5,2.99,8,3.12,3.39,0,3.1,3.89,6.0,0,1,3.0,10,4.0
-79.4445231,43.9493458,2400.0,3,2,0,4.0,2,1,1,1,1,1,1,2,1.0,4.0,2,11,5.36,3.33,9,5.02,3.04,13,5.97,4.53,6,5.97,4.53,21,6.07,3.62,9.0,0,1,4.0,7,4.0
-79.269734,43.86908820000001,599000.0,6,13,0,2.0,2,2,1,1,0,1,0,2,1.0,1.0,2,17,17.12,10.99,9,13.71,11.87,13,16.89,8.99,17,15.91,11.48,0,10.3,8.2,6.0,0,2,2.0,14,3.0
-79.4773393,43.6261384,3750.0,1,4,0,2.0,6,1,2,1,0,1,7,2,1.0,1.0,2,17,4.7,5.97,9,6.0,5.97,7,2.62,2.62,12,4.32,2.12,0,3.02,3.02,5.0,0,2,1.0,10,3.0
-78.885633,43.955763,779900.0,3,2,0,4.0,3,0,0,1,1,1,0,2,1.0,2.0,0,12,3.04,3.04,16,4.57,3.15,8,3.25,3.15,12,6.25,4.88,6,6.25,3.35,10.0,0,0,4.0,42,4.0
-79.72487509999998,43.4863732,2500.0,6,3,0,4.0,2,1,1,1,0,1,0,2,1.0,2.0,2,21,4.08,4.01,16,5.54,5.3,8,5.54,5.3,6,4.55,3.52,21,4.11,3.15,8.0,0,1,3.0,13,3.0
